id;player;time;empty_cells;round
46;MCTS_2000;1,136289;28;8
46;H_ALFA_BETA_4;0,078084;27;8
46;MCTS_2000;0,985526;26;9
46;H_ALFA_BETA_4;0,097393;25;9
46;MCTS_2000;0,888195;24;10
46;H_ALFA_BETA_4;0,06066;23;10
46;MCTS_2000;0,684263;22;11
46;H_ALFA_BETA_4;0,036317;21;11
46;MCTS_2000;0,49573;20;12
46;H_ALFA_BETA_4;0,015833;19;12
46;MCTS_2000;0,52291;18;13
46;H_ALFA_BETA_4;0,040132;17;13
46;MCTS_2000;0,43455;16;14
46;H_ALFA_BETA_4;0,023764;15;14
46;MCTS_2000;0,291878;14;15
46;H_ALFA_BETA_4;0,009898;13;15
46;MCTS_2000;0,266694;12;16
46;H_ALFA_BETA_4;0,016154;11;16
46;MCTS_2000;0,21173;10;17
46;H_ALFA_BETA_4;0,00939;9;17
46;MCTS_2000;0,209814;8;18
46;H_ALFA_BETA_4;0,006634;7;18
46;MCTS_2000;0,123389;6;19
46;H_ALFA_BETA_4;0,001371;5;19
47;MCTS_2000;1,923945;42;1
47;H_ALFA_BETA_4;0,151039;41;1
47;MCTS_2000;1,810993;40;2
47;H_ALFA_BETA_4;0,150286;39;2
47;MCTS_2000;1,65236;38;3
47;H_ALFA_BETA_4;0,084326;37;3
47;MCTS_2000;1,541437;36;4
47;H_ALFA_BETA_4;0,086198;35;4
47;MCTS_2000;1,258729;34;5
47;H_ALFA_BETA_4;0,137457;33;5
47;MCTS_2000;1,273893;32;6
47;H_ALFA_BETA_4;0,137419;31;6
47;MCTS_2000;1,314965;30;7
47;H_ALFA_BETA_4;0,11348;29;7
47;MCTS_2000;1,108543;28;8
47;H_ALFA_BETA_4;0,07691;27;8
47;MCTS_2000;1,051028;26;9
47;H_ALFA_BETA_4;0,098335;25;9
47;MCTS_2000;0,889072;24;10
47;H_ALFA_BETA_4;0,057509;23;10
47;MCTS_2000;0,679675;22;11
47;H_ALFA_BETA_4;0,04843;21;11
47;MCTS_2000;0,547704;20;12
47;H_ALFA_BETA_4;0,021825;19;12
47;MCTS_2000;0,381332;18;13
47;H_ALFA_BETA_4;0,006931;17;13
47;MCTS_2000;0,309268;16;14
47;H_ALFA_BETA_4;0,00667;15;14
47;MCTS_2000;0,14673;14;15
47;H_ALFA_BETA_4;0,006237;13;15
47;MCTS_2000;0,126393;12;16
47;H_ALFA_BETA_4;0,001512;11;16
47;MCTS_2000;0,074493;10;17
48;MCTS_2000;1,930435;42;1
48;H_ALFA_BETA_4;0,151038;41;1
48;MCTS_2000;1,843786;40;2
48;H_ALFA_BETA_4;0,150251;39;2
48;MCTS_2000;1,740544;38;3
48;H_ALFA_BETA_4;0,132529;37;3
48;MCTS_2000;1,606253;36;4
48;H_ALFA_BETA_4;0,136597;35;4
48;MCTS_2000;1,420007;34;5
48;H_ALFA_BETA_4;0,154104;33;5
48;MCTS_2000;1,448559;32;6
48;H_ALFA_BETA_4;0,095747;31;6
48;MCTS_2000;1,345366;30;7
48;H_ALFA_BETA_4;0,09352;29;7
48;MCTS_2000;1,262403;28;8
48;H_ALFA_BETA_4;0,088337;27;8
48;MCTS_2000;1,116309;26;9
48;H_ALFA_BETA_4;0,048552;25;9
48;MCTS_2000;0,859636;24;10
48;H_ALFA_BETA_4;0,024716;23;10
48;MCTS_2000;0,561337;22;11
48;H_ALFA_BETA_4;0,027986;21;11
48;MCTS_2000;0,54622;20;12
48;H_ALFA_BETA_4;0,023057;19;12
48;MCTS_2000;0,484726;18;13
48;H_ALFA_BETA_4;0,013588;17;13
48;MCTS_2000;0,411587;16;14
48;H_ALFA_BETA_4;0,014191;15;14
48;MCTS_2000;0,337244;14;15
48;H_ALFA_BETA_4;0,009226;13;15
48;MCTS_2000;0,232176;12;16
48;H_ALFA_BETA_4;0,002059;11;16
48;MCTS_2000;0,176762;10;17
49;MCTS_2000;1,834605;42;1
49;H_ALFA_BETA_4;0,153556;41;1
49;MCTS_2000;1,800949;40;2
49;H_ALFA_BETA_4;0,152727;39;2
49;MCTS_2000;1,725893;38;3
49;H_ALFA_BETA_4;0,174969;37;3
49;MCTS_2000;1,396847;36;4
49;H_ALFA_BETA_4;0,193422;35;4
49;MCTS_2000;1,41277;34;5
49;H_ALFA_BETA_4;0,216878;33;5
49;MCTS_2000;1,37172;32;6
49;H_ALFA_BETA_4;0,191919;31;6
49;MCTS_2000;1,003056;30;7
49;H_ALFA_BETA_4;0,286828;29;7
49;MCTS_2000;1,014871;28;8
49;H_ALFA_BETA_4;0,089894;27;8
49;MCTS_2000;0,988882;26;9
49;H_ALFA_BETA_4;0,122528;25;9
49;MCTS_2000;0,9195;24;10
49;H_ALFA_BETA_4;0,077824;23;10
49;MCTS_2000;0,854635;22;11
49;H_ALFA_BETA_4;0,068212;21;11
49;MCTS_2000;0,753466;20;12
49;H_ALFA_BETA_4;0,040448;19;12
49;MCTS_2000;0,585563;18;13
49;H_ALFA_BETA_4;0,026788;17;13
49;MCTS_2000;0,306694;16;14
49;H_ALFA_BETA_4;0,00633;15;14
49;MCTS_2000;0,250806;14;15
49;H_ALFA_BETA_4;0,007879;13;15
49;MCTS_2000;0,123561;12;16
49;H_ALFA_BETA_4;0,007255;11;16
49;MCTS_2000;0,08808;10;17
49;H_ALFA_BETA_4;0,001356;9;17
49;MCTS_2000;0,09086;8;18
49;H_ALFA_BETA_4;0,000452;7;18
50;MCTS_2000;1,895132;42;1
50;H_ALFA_BETA_4;0,150665;41;1
50;MCTS_2000;1,741341;40;2
50;H_ALFA_BETA_4;0,140722;39;2
50;MCTS_2000;1,687975;38;3
50;H_ALFA_BETA_4;0,104198;37;3
50;MCTS_2000;1,45731;36;4
50;H_ALFA_BETA_4;0,086311;35;4
50;MCTS_2000;1,320642;34;5
50;H_ALFA_BETA_4;0,135467;33;5
50;MCTS_2000;1,23898;32;6
50;H_ALFA_BETA_4;0,136821;31;6
50;MCTS_2000;1,329067;30;7
50;H_ALFA_BETA_4;0,127633;29;7
50;MCTS_2000;1,232889;28;8
50;H_ALFA_BETA_4;0,077941;27;8
50;MCTS_2000;1,013547;26;9
50;H_ALFA_BETA_4;0,058945;25;9
50;MCTS_2000;0,852757;24;10
50;H_ALFA_BETA_4;0,05162;23;10
50;MCTS_2000;0,75086;22;11
50;H_ALFA_BETA_4;0,034894;21;11
50;MCTS_2000;0,823469;20;12
50;H_ALFA_BETA_4;0,050579;19;12
50;MCTS_2000;0,827254;18;13
50;H_ALFA_BETA_4;0,036765;17;13
50;MCTS_2000;0,577614;16;14
50;H_ALFA_BETA_4;0,020263;15;14
50;MCTS_2000;0,348751;14;15
50;H_ALFA_BETA_4;0,033648;13;15
50;MCTS_2000;0,217711;12;16
50;H_ALFA_BETA_4;0,012178;11;16
50;MCTS_2000;0,129497;10;17
50;H_ALFA_BETA_4;0,001873;9;17
50;MCTS_2000;0,06651;8;18
51;H_ALFA_BETA_4;0,089228;42;1
51;MCTS_5000;4,551021;41;1
51;H_ALFA_BETA_4;0,139878;40;2
51;MCTS_5000;4,169787;39;2
51;H_ALFA_BETA_4;0,162592;38;3
51;MCTS_5000;3,759038;37;3
51;H_ALFA_BETA_4;0,119784;36;4
51;MCTS_5000;3,314908;35;4
51;H_ALFA_BETA_4;0,173521;34;5
51;MCTS_5000;2,734794;33;5
51;H_ALFA_BETA_4;0,108354;32;6
51;MCTS_5000;3,173136;31;6
51;H_ALFA_BETA_4;0,073782;30;7
51;MCTS_5000;3,119701;29;7
51;H_ALFA_BETA_4;0,121134;28;8
51;MCTS_5000;3,067516;27;8
51;H_ALFA_BETA_4;0,121048;26;9
51;MCTS_5000;2,879853;25;9
51;H_ALFA_BETA_4;0,142109;24;10
51;MCTS_5000;2,808662;23;10
51;H_ALFA_BETA_4;0,07531;22;11
51;MCTS_5000;2,24595;21;11
51;H_ALFA_BETA_4;0,046362;20;12
51;MCTS_5000;1,704302;19;12
51;H_ALFA_BETA_4;0,021325;18;13
51;MCTS_5000;0,799061;17;13
51;H_ALFA_BETA_4;0,017291;16;14
51;MCTS_5000;0,760296;15;14
51;H_ALFA_BETA_4;0,017648;14;15
51;MCTS_5000;0,544319;13;15
51;H_ALFA_BETA_4;0,017858;12;16
51;MCTS_5000;0,408702;11;16
51;H_ALFA_BETA_4;0,016838;10;17
51;MCTS_5000;0,340913;9;17
51;H_ALFA_BETA_4;0,005106;8;18
51;MCTS_5000;0,26122;7;18
51;H_ALFA_BETA_4;0,000345;6;19
51;MCTS_5000;0,236687;5;19
52;H_ALFA_BETA_4;0,087802;42;1
52;MCTS_5000;4,478799;41;1
52;H_ALFA_BETA_4;0,13922;40;2
52;MCTS_5000;4,198604;39;2
52;H_ALFA_BETA_4;0,163395;38;3
52;MCTS_5000;3,700562;37;3
52;H_ALFA_BETA_4;0,117775;36;4
52;MCTS_5000;3,163675;35;4
52;H_ALFA_BETA_4;0,171215;34;5
52;MCTS_5000;3,169998;33;5
52;H_ALFA_BETA_4;0,108375;32;6
52;MCTS_5000;3,055502;31;6
52;H_ALFA_BETA_4;0,089549;30;7
52;MCTS_5000;2,536223;29;7
52;H_ALFA_BETA_4;0,052452;28;8
52;MCTS_5000;2,011571;27;8
52;H_ALFA_BETA_4;0,046597;26;9
52;MCTS_5000;2,068915;25;9
52;H_ALFA_BETA_4;0,032554;24;10
52;MCTS_5000;1,719007;23;10
52;H_ALFA_BETA_4;0,04403;22;11
52;MCTS_5000;1,420329;21;11
52;H_ALFA_BETA_4;0,041919;20;12
52;MCTS_5000;1,298637;19;12
52;H_ALFA_BETA_4;0,042241;18;13
52;MCTS_5000;0,851522;17;13
52;H_ALFA_BETA_4;0,014704;16;14
52;MCTS_5000;0,4357;15;14
53;H_ALFA_BETA_4;0,09211;42;1
53;MCTS_5000;4,599169;41;1
53;H_ALFA_BETA_4;0,143133;40;2
53;MCTS_5000;4,229518;39;2
53;H_ALFA_BETA_4;0,164281;38;3
53;MCTS_5000;3,755634;37;3
53;H_ALFA_BETA_4;0,119716;36;4
53;MCTS_5000;3,261174;35;4
53;H_ALFA_BETA_4;0,173095;34;5
53;MCTS_5000;3,108041;33;5
53;H_ALFA_BETA_4;0,106763;32;6
53;MCTS_5000;3,103749;31;6
53;H_ALFA_BETA_4;0,089092;30;7
53;MCTS_5000;2,408766;29;7
53;H_ALFA_BETA_4;0,048674;28;8
53;MCTS_5000;1,735292;27;8
53;H_ALFA_BETA_4;0,045005;26;9
53;MCTS_5000;1,459998;25;9
53;H_ALFA_BETA_4;0,062948;24;10
53;MCTS_5000;1,418416;23;10
53;H_ALFA_BETA_4;0,049166;22;11
53;MCTS_5000;0,872203;21;11
53;H_ALFA_BETA_4;0,036639;20;12
53;MCTS_5000;0,89956;19;12
53;H_ALFA_BETA_4;0,037186;18;13
53;MCTS_5000;0,543232;17;13
53;H_ALFA_BETA_4;0,021865;16;14
53;MCTS_5000;0,381092;15;14
53;H_ALFA_BETA_4;0,015543;14;15
53;MCTS_5000;0,39817;13;15
53;H_ALFA_BETA_4;0,009474;12;16
53;MCTS_5000;0,228405;11;16
53;H_ALFA_BETA_4;0,002643;10;17
54;H_ALFA_BETA_4;0,087773;42;1
54;MCTS_5000;4,475705;41;1
54;H_ALFA_BETA_4;0,141827;40;2
54;MCTS_5000;4,186976;39;2
54;H_ALFA_BETA_4;0,162455;38;3
54;MCTS_5000;3,859344;37;3
54;H_ALFA_BETA_4;0,115703;36;4
54;MCTS_5000;3,526523;35;4
54;H_ALFA_BETA_4;0,080068;34;5
54;MCTS_5000;3,055705;33;5
54;H_ALFA_BETA_4;0,126837;32;6
54;MCTS_5000;3,070655;31;6
54;H_ALFA_BETA_4;0,112847;30;7
54;MCTS_5000;3,138369;29;7
54;H_ALFA_BETA_4;0,035432;28;8
54;MCTS_5000;2,297994;27;8
54;H_ALFA_BETA_4;0,060309;26;9
54;MCTS_5000;2,10741;25;9
54;H_ALFA_BETA_4;0,107763;24;10
54;MCTS_5000;1,979421;23;10
54;H_ALFA_BETA_4;0,108149;22;11
54;MCTS_5000;1,674925;21;11
54;H_ALFA_BETA_4;0,048642;20;12
54;MCTS_5000;1,088706;19;12
54;H_ALFA_BETA_4;0,033849;18;13
54;MCTS_5000;0,626704;17;13
54;H_ALFA_BETA_4;0,036044;16;14
54;MCTS_5000;0,466255;15;14
54;H_ALFA_BETA_4;0,012187;14;15
54;MCTS_5000;0,241493;13;15
54;H_ALFA_BETA_4;0,002222;12;16
54;MCTS_5000;0,206149;11;16
55;H_ALFA_BETA_4;0,089415;42;1
55;MCTS_5000;4,570633;41;1
55;H_ALFA_BETA_4;0,140169;40;2
55;MCTS_5000;4,078442;39;2
55;H_ALFA_BETA_4;0,164578;38;3
55;MCTS_5000;3,819798;37;3
55;H_ALFA_BETA_4;0,117242;36;4
55;MCTS_5000;3,452086;35;4
55;H_ALFA_BETA_4;0,07914;34;5
55;MCTS_5000;2,973284;33;5
55;H_ALFA_BETA_4;0,125997;32;6
55;MCTS_5000;3,080971;31;6
55;H_ALFA_BETA_4;0,113195;30;7
55;MCTS_5000;3,071002;29;7
55;H_ALFA_BETA_4;0,034377;28;8
55;MCTS_5000;2,294456;27;8
55;H_ALFA_BETA_4;0,06131;26;9
55;MCTS_5000;2,105766;25;9
55;H_ALFA_BETA_4;0,107791;24;10
55;MCTS_5000;2,002454;23;10
55;H_ALFA_BETA_4;0,108609;22;11
55;MCTS_5000;1,686897;21;11
55;H_ALFA_BETA_4;0,048474;20;12
55;MCTS_5000;1,066098;19;12
55;H_ALFA_BETA_4;0,061875;18;13
55;MCTS_5000;0,88239;17;13
55;H_ALFA_BETA_4;0,038351;16;14
55;MCTS_5000;0,466235;15;14
55;H_ALFA_BETA_4;0,007467;14;15
55;MCTS_5000;0,272474;13;15
55;H_ALFA_BETA_4;0,002748;12;16
55;MCTS_5000;0,246067;11;16
55;H_ALFA_BETA_4;0,001655;10;17
55;MCTS_5000;0,216918;9;17
55;H_ALFA_BETA_4;0,0008;8;18
56;MCTS_5000;4,662215;42;1
56;H_ALFA_BETA_4;0,167829;41;1
56;MCTS_5000;4,395272;40;2
56;H_ALFA_BETA_4;0,1509;39;2
56;MCTS_5000;4,188437;38;3
56;H_ALFA_BETA_4;0,129961;37;3
56;MCTS_5000;3,770486;36;4
56;H_ALFA_BETA_4;0,137869;35;4
56;MCTS_5000;3,454632;34;5
56;H_ALFA_BETA_4;0,170543;33;5
56;MCTS_5000;3,415873;32;6
56;H_ALFA_BETA_4;0,09648;31;6
56;MCTS_5000;3,581161;30;7
56;H_ALFA_BETA_4;0,113503;29;7
56;MCTS_5000;3,317619;28;8
56;H_ALFA_BETA_4;0,08844;27;8
56;MCTS_5000;2,5395;26;9
56;H_ALFA_BETA_4;0,046771;25;9
56;MCTS_5000;1,991878;24;10
56;H_ALFA_BETA_4;0,024272;23;10
56;MCTS_5000;1,39327;22;11
56;H_ALFA_BETA_4;0,028374;21;11
56;MCTS_5000;1,261037;20;12
56;H_ALFA_BETA_4;0,022975;19;12
56;MCTS_5000;0,974035;18;13
56;H_ALFA_BETA_4;0,009779;17;13
56;MCTS_5000;0,626681;16;14
57;MCTS_5000;4,707761;42;1
57;H_ALFA_BETA_4;0,151342;41;1
57;MCTS_5000;4,382777;40;2
57;H_ALFA_BETA_4;0,150157;39;2
57;MCTS_5000;4,107198;38;3
57;H_ALFA_BETA_4;0,083634;37;3
57;MCTS_5000;3,464287;36;4
57;H_ALFA_BETA_4;0,229139;35;4
57;MCTS_5000;3,608069;34;5
57;H_ALFA_BETA_4;0,12339;33;5
57;MCTS_5000;2,832738;32;6
57;H_ALFA_BETA_4;0,063788;31;6
57;MCTS_5000;2,460107;30;7
57;H_ALFA_BETA_4;0,154166;29;7
57;MCTS_5000;1,793299;28;8
57;H_ALFA_BETA_4;0,113235;27;8
57;MCTS_5000;1,508772;26;9
57;H_ALFA_BETA_4;0,051301;25;9
57;MCTS_5000;0,640329;24;10
58;MCTS_5000;4,637026;42;1
58;H_ALFA_BETA_4;0,150985;41;1
58;MCTS_5000;4,406854;40;2
58;H_ALFA_BETA_4;0,150367;39;2
58;MCTS_5000;4,17316;38;3
58;H_ALFA_BETA_4;0,130368;37;3
58;MCTS_5000;3,933837;36;4
58;H_ALFA_BETA_4;0,090593;35;4
58;MCTS_5000;3,706005;34;5
58;H_ALFA_BETA_4;0,077533;33;5
58;MCTS_5000;4,029405;32;6
58;H_ALFA_BETA_4;0,09332;31;6
58;MCTS_5000;3,868317;30;7
58;H_ALFA_BETA_4;0,10717;29;7
58;MCTS_5000;3,178784;28;8
58;H_ALFA_BETA_4;0,047831;27;8
58;MCTS_5000;3,083357;26;9
58;H_ALFA_BETA_4;0,056315;25;9
58;MCTS_5000;3,108123;24;10
58;H_ALFA_BETA_4;0,089952;23;10
58;MCTS_5000;3,125672;22;11
58;H_ALFA_BETA_4;0,18217;21;11
58;MCTS_5000;2,59104;20;12
58;H_ALFA_BETA_4;0,134616;19;12
58;MCTS_5000;2,021314;18;13
58;H_ALFA_BETA_4;0,07586;17;13
58;MCTS_5000;1,828264;16;14
58;H_ALFA_BETA_4;0,080063;15;14
58;MCTS_5000;1,406442;14;15
58;H_ALFA_BETA_4;0,053244;13;15
58;MCTS_5000;0,91508;12;16
58;H_ALFA_BETA_4;0,024081;11;16
58;MCTS_5000;0,627804;10;17
58;H_ALFA_BETA_4;0,0063;9;17
58;MCTS_5000;0,496688;8;18
58;H_ALFA_BETA_4;0,000932;7;18
58;MCTS_5000;0,462715;6;19
58;H_ALFA_BETA_4;0,000351;5;19
58;MCTS_5000;0,450266;4;20
59;MCTS_5000;4,797114;42;1
59;H_ALFA_BETA_4;0,162692;41;1
59;MCTS_5000;4,663955;40;2
59;H_ALFA_BETA_4;0,150356;39;2
59;MCTS_5000;4,242276;38;3
59;H_ALFA_BETA_4;0,190835;37;3
59;MCTS_5000;3,915422;36;4
59;H_ALFA_BETA_4;0,284572;35;4
59;MCTS_5000;3,469616;34;5
59;H_ALFA_BETA_4;0,172559;33;5
59;MCTS_5000;3,08663;32;6
59;H_ALFA_BETA_4;0,14355;31;6
59;MCTS_5000;2,747866;30;7
59;H_ALFA_BETA_4;0,118713;29;7
59;MCTS_5000;2,580011;28;8
59;H_ALFA_BETA_4;0,116935;27;8
59;MCTS_5000;2,542187;26;9
59;H_ALFA_BETA_4;0,124899;25;9
59;MCTS_5000;2,157439;24;10
59;H_ALFA_BETA_4;0,084983;23;10
59;MCTS_5000;1,54161;22;11
59;H_ALFA_BETA_4;0,047035;21;11
59;MCTS_5000;1,522885;20;12
59;H_ALFA_BETA_4;0,053391;19;12
59;MCTS_5000;1,919674;18;13
59;H_ALFA_BETA_4;0,115947;17;13
59;MCTS_5000;1,559489;16;14
59;H_ALFA_BETA_4;0,130353;15;14
59;MCTS_5000;1,295379;14;15
59;H_ALFA_BETA_4;0,046599;13;15
59;MCTS_5000;0,647801;12;16
59;H_ALFA_BETA_4;0,032061;11;16
59;MCTS_5000;0,319002;10;17
59;H_ALFA_BETA_4;0,010669;9;17
59;MCTS_5000;0,257473;8;18
60;MCTS_5000;4,870587;42;1
60;H_ALFA_BETA_4;0,15907;41;1
60;MCTS_5000;4,600825;40;2
60;H_ALFA_BETA_4;0,160479;39;2
60;MCTS_5000;4,212241;38;3
60;H_ALFA_BETA_4;0,087729;37;3
60;MCTS_5000;3,63351;36;4
60;H_ALFA_BETA_4;0,241188;35;4
60;MCTS_5000;3,798847;34;5
60;H_ALFA_BETA_4;0,186866;33;5
60;MCTS_5000;3,455507;32;6
60;H_ALFA_BETA_4;0,122541;31;6
60;MCTS_5000;3,069494;30;7
60;H_ALFA_BETA_4;0,126316;29;7
60;MCTS_5000;2,788986;28;8
60;H_ALFA_BETA_4;0,054413;27;8
60;MCTS_5000;2,111737;26;9
60;H_ALFA_BETA_4;0,035786;25;9
60;MCTS_5000;1,491997;24;10
60;H_ALFA_BETA_4;0,057591;23;10
60;MCTS_5000;0,650251;22;11
60;H_ALFA_BETA_4;0,03787;21;11
60;MCTS_5000;0,436051;20;12
60;H_ALFA_BETA_4;0,011454;19;12
61;H_ALFA_BETA_5;0,494192;42;1
61;MCTS_1000;0,916265;41;1
61;H_ALFA_BETA_5;0,424176;40;2
61;MCTS_1000;0,931678;39;2
61;H_ALFA_BETA_5;0,681618;38;3
61;MCTS_1000;0,801571;37;3
61;H_ALFA_BETA_5;0,676936;36;4
61;MCTS_1000;0,744774;35;4
61;H_ALFA_BETA_5;0,731842;34;5
61;MCTS_1000;0,69265;33;5
61;H_ALFA_BETA_5;0,468736;32;6
61;MCTS_1000;0,667235;31;6
61;H_ALFA_BETA_5;0,224032;30;7
61;MCTS_1000;0,608567;29;7
61;H_ALFA_BETA_5;0,335845;28;8
61;MCTS_1000;0,496499;27;8
61;H_ALFA_BETA_5;0,475258;26;9
61;MCTS_1000;0,431222;25;9
61;H_ALFA_BETA_5;0,33336;24;10
61;MCTS_1000;0,41686;23;10
61;H_ALFA_BETA_5;0,326934;22;11
61;MCTS_1000;0,369816;21;11
61;H_ALFA_BETA_5;0,274476;20;12
61;MCTS_1000;0,123603;19;12
61;H_ALFA_BETA_5;0,151283;18;13
62;H_ALFA_BETA_5;0,490855;42;1
62;MCTS_1000;0,957145;41;1
62;H_ALFA_BETA_5;0,428738;40;2
62;MCTS_1000;0,896273;39;2
62;H_ALFA_BETA_5;0,581012;38;3
62;MCTS_1000;0,84619;37;3
62;H_ALFA_BETA_5;0,91857;36;4
62;MCTS_1000;0,776296;35;4
62;H_ALFA_BETA_5;0,865022;34;5
62;MCTS_1000;0,591101;33;5
62;H_ALFA_BETA_5;1,383859;32;6
62;MCTS_1000;0,727804;31;6
62;H_ALFA_BETA_5;1,370711;30;7
62;MCTS_1000;0,696943;29;7
62;H_ALFA_BETA_5;1,301511;28;8
62;MCTS_1000;0,715211;27;8
62;H_ALFA_BETA_5;0,529386;26;9
62;MCTS_1000;0,782213;25;9
62;H_ALFA_BETA_5;0,63899;24;10
62;MCTS_1000;0,652192;23;10
62;H_ALFA_BETA_5;0,316215;22;11
62;MCTS_1000;0,459678;21;11
62;H_ALFA_BETA_5;0,168967;20;12
62;MCTS_1000;0,485115;19;12
62;H_ALFA_BETA_5;0,07445;18;13
62;MCTS_1000;0,379762;17;13
62;H_ALFA_BETA_5;0,025149;16;14
62;MCTS_1000;0,294314;15;14
62;H_ALFA_BETA_5;0,032092;14;15
62;MCTS_1000;0,183812;13;15
62;H_ALFA_BETA_5;0,020986;12;16
62;MCTS_1000;0,084786;11;16
62;H_ALFA_BETA_5;0,008054;10;17
62;MCTS_1000;0,063583;9;17
62;H_ALFA_BETA_5;0,001633;8;18
62;MCTS_1000;0,054447;7;18
62;H_ALFA_BETA_5;0,00078;6;19
63;H_ALFA_BETA_5;0,491216;42;1
63;MCTS_1000;0,910457;41;1
63;H_ALFA_BETA_5;0,545158;40;2
63;MCTS_1000;0,848387;39;2
63;H_ALFA_BETA_5;0,438375;38;3
63;MCTS_1000;0,700224;37;3
63;H_ALFA_BETA_5;0,252489;36;4
63;MCTS_1000;0,752891;35;4
63;H_ALFA_BETA_5;0,834792;34;5
63;MCTS_1000;0,822627;33;5
63;H_ALFA_BETA_5;0,561266;32;6
63;MCTS_1000;0,771255;31;6
63;H_ALFA_BETA_5;0,410829;30;7
63;MCTS_1000;0,682462;29;7
63;H_ALFA_BETA_5;0,275905;28;8
63;MCTS_1000;0,515075;27;8
63;H_ALFA_BETA_5;0,140627;26;9
63;MCTS_1000;0,466002;25;9
63;H_ALFA_BETA_5;0,21483;24;10
63;MCTS_1000;0,434162;23;10
63;H_ALFA_BETA_5;0,120752;22;11
63;MCTS_1000;0,238759;21;11
63;H_ALFA_BETA_5;0,03858;20;12
63;MCTS_1000;0,169897;19;12
63;H_ALFA_BETA_5;0,020912;18;13
63;MCTS_1000;0,100962;17;13
63;H_ALFA_BETA_5;0,006707;16;14
63;MCTS_1000;0,065516;15;14
63;H_ALFA_BETA_5;0,006024;14;15
63;MCTS_1000;0,055097;13;15
63;H_ALFA_BETA_5;0,004569;12;16
63;MCTS_1000;0,036139;11;16
63;H_ALFA_BETA_5;0,001355;10;17
63;MCTS_1000;0,027446;9;17
64;H_ALFA_BETA_5;0,497743;42;1
64;MCTS_1000;0,952996;41;1
64;H_ALFA_BETA_5;0,431308;40;2
64;MCTS_1000;0,873211;39;2
64;H_ALFA_BETA_5;0,34857;38;3
64;MCTS_1000;0,776988;37;3
64;H_ALFA_BETA_5;0,437296;36;4
64;MCTS_1000;0,741177;35;4
64;H_ALFA_BETA_5;0,344856;34;5
64;MCTS_1000;0,604698;33;5
64;H_ALFA_BETA_5;0,256776;32;6
64;MCTS_1000;0,671438;31;6
64;H_ALFA_BETA_5;0,188947;30;7
64;MCTS_1000;0,668254;29;7
64;H_ALFA_BETA_5;0,148137;28;8
64;MCTS_1000;0,63406;27;8
64;H_ALFA_BETA_5;0,209386;26;9
64;MCTS_1000;0,632318;25;9
64;H_ALFA_BETA_5;0,145695;24;10
64;MCTS_1000;0,479737;23;10
64;H_ALFA_BETA_5;0,058819;22;11
64;MCTS_1000;0,503631;21;11
64;H_ALFA_BETA_5;0,149297;20;12
64;MCTS_1000;0,421448;19;12
64;H_ALFA_BETA_5;0,094679;18;13
64;MCTS_1000;0,331116;17;13
64;H_ALFA_BETA_5;0,041852;16;14
64;MCTS_1000;0,143271;15;14
64;H_ALFA_BETA_5;0,013453;14;15
64;MCTS_1000;0,126622;13;15
64;H_ALFA_BETA_5;0,010691;12;16
64;MCTS_1000;0,109841;11;16
65;H_ALFA_BETA_5;0,49429;42;1
65;MCTS_1000;0,923236;41;1
65;H_ALFA_BETA_5;0,428522;40;2
65;MCTS_1000;0,902608;39;2
65;H_ALFA_BETA_5;0,611155;38;3
65;MCTS_1000;0,842183;37;3
65;H_ALFA_BETA_5;0,742589;36;4
65;MCTS_1000;0,73742;35;4
65;H_ALFA_BETA_5;0,721115;34;5
65;MCTS_1000;0,774365;33;5
65;H_ALFA_BETA_5;0,580662;32;6
65;MCTS_1000;0,717328;31;6
65;H_ALFA_BETA_5;0,336022;30;7
65;MCTS_1000;0,664225;29;7
65;H_ALFA_BETA_5;0,252818;28;8
65;MCTS_1000;0,604563;27;8
65;H_ALFA_BETA_5;0,429475;26;9
65;MCTS_1000;0,538662;25;9
65;H_ALFA_BETA_5;0,366313;24;10
65;MCTS_1000;0,36988;23;10
65;H_ALFA_BETA_5;0,163783;22;11
65;MCTS_1000;0,227327;21;11
65;H_ALFA_BETA_5;0,072533;20;12
66;MCTS_1000;1,006857;42;1
66;H_ALFA_BETA_5;0,539427;41;1
66;MCTS_1000;1,051459;40;2
66;H_ALFA_BETA_5;0,571741;39;2
66;MCTS_1000;0,871299;38;3
66;H_ALFA_BETA_5;0,541141;37;3
66;MCTS_1000;0,843562;36;4
66;H_ALFA_BETA_5;0,528879;35;4
66;MCTS_1000;0,798407;34;5
66;H_ALFA_BETA_5;0,446037;33;5
66;MCTS_1000;0,65422;32;6
66;H_ALFA_BETA_5;0,338394;31;6
66;MCTS_1000;0,640729;30;7
66;H_ALFA_BETA_5;0,423278;29;7
66;MCTS_1000;0,596298;28;8
66;H_ALFA_BETA_5;0,47396;27;8
66;MCTS_1000;0,432435;26;9
66;H_ALFA_BETA_5;0,365956;25;9
66;MCTS_1000;0,346649;24;10
66;H_ALFA_BETA_5;0,303563;23;10
66;MCTS_1000;0,284639;22;11
66;H_ALFA_BETA_5;0,260215;21;11
66;MCTS_1000;0,239672;20;12
66;H_ALFA_BETA_5;0,104849;19;12
66;MCTS_1000;0,191651;18;13
66;H_ALFA_BETA_5;0,020531;17;13
66;MCTS_1000;0,175488;16;14
66;H_ALFA_BETA_5;0,024639;15;14
